ID;Categoria;Credito;Entrada;Prazo;Parcela;Administradora;Fundo;Taxa;Seguro;Pago;Disponibilidade;Link_Whats
9434;Imóvel;R$ 117.379,63;R$ 57.646,00;139;R$ 918,81;HS;-;R$ 1.676,85;R$ 70,24;R$ 14.495,84;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209434%29%20com%20Cr%C3%A9dito%20de%20R%24%20117.379%2C63%20e%20Entrada%20de%20R%24%2057.646%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9090;Veículo;R$ 117.150,57;R$ 59.245,00;72;R$ 1.805,18;HS;-;R$ 1.673,58;R$ 114,38;R$ 9.750,32;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209090%29%20com%20Cr%C3%A9dito%20de%20R%24%20117.150%2C57%20e%20Entrada%20de%20R%24%2059.245%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9276;Veículo;R$ 117.094,37;R$ 57.378,00;69;R$ 1.513,83;HS;-;R$ 1.672,78;R$ 91,92;R$ 35.369,58;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209276%29%20com%20Cr%C3%A9dito%20de%20R%24%20117.094%2C37%20e%20Entrada%20de%20R%24%2057.378%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9294;Imóvel;R$ 116.391,67;R$ 57.160,00;137;R$ 920,94;HS;-;R$ 1.662,74;R$ 69,39;R$ 14.939,55;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209294%29%20com%20Cr%C3%A9dito%20de%20R%24%20116.391%2C67%20e%20Entrada%20de%20R%24%2057.160%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
7073;Veículo;R$ 116.243,53;R$ 57.000,00;70;R$ 1.496,82;HS;-;R$ 1.660,62;R$ 92,20;R$ 35.415,44;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%207073%29%20com%20Cr%C3%A9dito%20de%20R%24%20116.243%2C53%20e%20Entrada%20de%20R%24%2057.000%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9268;Imóvel;R$ 115.892,74;R$ 56.027,00;117;R$ 1.010,76;HS;-;R$ 1.655,61;R$ 65,04;R$ 28.175,00;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209268%29%20com%20Cr%C3%A9dito%20de%20R%24%20115.892%2C74%20e%20Entrada%20de%20R%24%2056.027%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9307;Imóvel;R$ 113.956,48;R$ 55.570,00;111;R$ 1.026,77;HS;-;R$ 1.627,95;R$ 62,68;R$ 31.416,73;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209307%29%20com%20Cr%C3%A9dito%20de%20R%24%20113.956%2C48%20e%20Entrada%20de%20R%24%2055.570%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9308;Veículo;R$ 113.864,53;R$ 55.794,00;91;R$ 1.519,84;HS;-;R$ 1.626,64;R$ 121,71;R$ 1.571,52;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209308%29%20com%20Cr%C3%A9dito%20de%20R%24%20113.864%2C53%20e%20Entrada%20de%20R%24%2055.794%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9251;Imóvel;R$ 113.453,79;R$ 55.594,00;155;R$ 840,79;HS;-;R$ 1.620,77;R$ 71,68;R$ 8.533,21;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209251%29%20com%20Cr%C3%A9dito%20de%20R%24%20113.453%2C79%20e%20Entrada%20de%20R%24%2055.594%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9302;Imóvel;R$ 113.013,20;R$ 55.376,00;109;R$ 1.029,36;HS;-;R$ 1.614,47;R$ 61,71;R$ 32.659,68;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209302%29%20com%20Cr%C3%A9dito%20de%20R%24%20113.013%2C20%20e%20Entrada%20de%20R%24%2055.376%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
8087;Imóvel;R$ 112.514,00;R$ 55.200,00;139;R$ 909,25;HS;-;R$ 1.607,34;R$ 69,51;R$ 10.306,05;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%208087%29%20com%20Cr%C3%A9dito%20de%20R%24%20112.514%2C00%20e%20Entrada%20de%20R%24%2055.200%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9074;Veículo;R$ 111.686,29;R$ 54.730,00;96;R$ 1.322,61;HS;-;R$ 1.595,52;R$ 111,73;R$ 9.777,19;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209074%29%20com%20Cr%C3%A9dito%20de%20R%24%20111.686%2C29%20e%20Entrada%20de%20R%24%2054.730%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9377;Veículo;R$ 111.055,49;R$ 54.417,00;103;R$ 1.255,00;HS;-;R$ 1.586,51;R$ 113,75;R$ 5.515,09;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209377%29%20com%20Cr%C3%A9dito%20de%20R%24%20111.055%2C49%20e%20Entrada%20de%20R%24%2054.417%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9282;Veículo;R$ 110.430,69;R$ 54.010,00;104;R$ 1.229,32;HS;-;R$ 1.577,58;R$ 112,51;R$ 6.857,36;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209282%29%20com%20Cr%C3%A9dito%20de%20R%24%20110.430%2C69%20e%20Entrada%20de%20R%24%2054.010%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9382;Veículo;R$ 110.124,01;R$ 54.004,86;102;R$ 1.252,22;HS;-;R$ 1.573,20;R$ 112,40;R$ 7.028,90;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209382%29%20com%20Cr%C3%A9dito%20de%20R%24%20110.124%2C01%20e%20Entrada%20de%20R%24%2054.004%2C86.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9116;Veículo;R$ 108.455,32;R$ 52.190,00;107;R$ 1.211,58;HS;-;R$ 1.549,36;R$ 114,08;R$ 5.074,65;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209116%29%20com%20Cr%C3%A9dito%20de%20R%24%20108.455%2C32%20e%20Entrada%20de%20R%24%2052.190%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9029;Veículo;R$ 108.261,41;R$ 52.190,00;108;R$ 1.133,65;HS;-;R$ 1.546,59;R$ 107,74;R$ 5.800,83;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209029%29%20com%20Cr%C3%A9dito%20de%20R%24%20108.261%2C41%20e%20Entrada%20de%20R%24%2052.190%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9430;Imóvel;R$ 107.276,26;R$ 52.735,00;114;R$ 943,53;HS;-;R$ 1.532,52;R$ 59,16;R$ 20.424,37;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209430%29%20com%20Cr%C3%A9dito%20de%20R%24%20107.276%2C26%20e%20Entrada%20de%20R%24%2052.735%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9340;Imóvel;R$ 106.278,26;R$ 52.076,00;103;R$ 1.047,85;HS;-;R$ 1.518,26;R$ 59,36;R$ 27.895,53;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209340%29%20com%20Cr%C3%A9dito%20de%20R%24%20106.278%2C26%20e%20Entrada%20de%20R%24%2052.076%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9303;Veículo;R$ 104.468,47;R$ 51.190,00;98;R$ 1.204,94;HS;-;R$ 1.492,41;R$ 103,91;R$ 9.718,69;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209303%29%20com%20Cr%C3%A9dito%20de%20R%24%20104.468%2C47%20e%20Entrada%20de%20R%24%2051.190%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9013;Imóvel;R$ 103.637,54;R$ 50.600,00;113;R$ 941,60;HS;-;R$ 1.480,54;R$ 58,52;R$ 26.165,71;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209013%29%20com%20Cr%C3%A9dito%20de%20R%24%20103.637%2C54%20e%20Entrada%20de%20R%24%2050.600%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9044;Imóvel;R$ 101.752,08;R$ 50.190,00;123;R$ 850,36;HS;-;R$ 1.453,60;R$ 57,53;R$ 17.740,19;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209044%29%20com%20Cr%C3%A9dito%20de%20R%24%20101.752%2C08%20e%20Entrada%20de%20R%24%2050.190%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9208;Veículo;R$ 100.951,72;R$ 50.172,00;40;R$ 2.374,87;HS;-;R$ 1.442,17;R$ 83,60;R$ 21.237,44;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209208%29%20com%20Cr%C3%A9dito%20de%20R%24%20100.951%2C72%20e%20Entrada%20de%20R%24%2050.172%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9448;Veículo;R$ 100.755,46;R$ 49.180,00;66;R$ 1.498,17;HS;-;R$ 1.439,36;R$ 87,01;R$ 25.237,84;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209448%29%20com%20Cr%C3%A9dito%20de%20R%24%20100.755%2C46%20e%20Entrada%20de%20R%24%2049.180%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9058;Imóvel;R$ 100.000,00;R$ 49.000,00;175;R$ 693,09;HS;-;R$ 1.428,57;R$ 66,71;R$ 1.707,90;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209058%29%20com%20Cr%C3%A9dito%20de%20R%24%20100.000%2C00%20e%20Entrada%20de%20R%24%2049.000%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9437;Imóvel;R$ 99.865,68;R$ 49.000,00;176;R$ 689,12;HS;-;R$ 1.426,65;R$ 66,71;R$ 1.025,00;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209437%29%20com%20Cr%C3%A9dito%20de%20R%24%2099.865%2C68%20e%20Entrada%20de%20R%24%2049.000%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9431;Imóvel;R$ 99.857,58;R$ 49.000,00;172;R$ 697,15;HS;-;R$ 1.426,54;R$ 65,95;R$ 2.391,93;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209431%29%20com%20Cr%C3%A9dito%20de%20R%24%2099.857%2C58%20e%20Entrada%20de%20R%24%2049.000%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9464;Veículo;R$ 99.830,77;R$ 48.707,00;110;R$ 1.063,87;HS;-;R$ 1.426,15;R$ 102,98;R$ 4.776,52;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209464%29%20com%20Cr%C3%A9dito%20de%20R%24%2099.830%2C77%20e%20Entrada%20de%20R%24%2048.707%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9046;Imóvel;R$ 99.768,77;R$ 48.900,00;170;R$ 695,22;HS;-;R$ 1.425,27;R$ 65,00;R$ 2.049,50;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209046%29%20com%20Cr%C3%A9dito%20de%20R%24%2099.768%2C77%20e%20Entrada%20de%20R%24%2048.900%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9403;Imóvel;R$ 99.312,82;R$ 48.636,00;163;R$ 738,30;HS;-;R$ 1.418,75;R$ 66,19;R$ 4.804,98;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209403%29%20com%20Cr%C3%A9dito%20de%20R%24%2099.312%2C82%20e%20Entrada%20de%20R%24%2048.636%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9440;Imóvel;R$ 99.231,29;R$ 48.396,00;132;R$ 840,03;HS;-;R$ 1.417,59;R$ 60,99;R$ 18.507,89;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209440%29%20com%20Cr%C3%A9dito%20de%20R%24%2099.231%2C29%20e%20Entrada%20de%20R%24%2048.396%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9394;Veículo;R$ 97.139,60;R$ 47.598,00;30;R$ 3.197,98;HS;-;R$ 1.387,71;R$ 84,43;R$ 21.544,79;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209394%29%20com%20Cr%C3%A9dito%20de%20R%24%2097.139%2C60%20e%20Entrada%20de%20R%24%2047.598%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9149;Imóvel;R$ 96.525,70;R$ 47.680,00;79;R$ 1.201,53;HS;-;R$ 1.378,94;R$ 52,21;R$ 28.233,04;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209149%29%20com%20Cr%C3%A9dito%20de%20R%24%2096.525%2C70%20e%20Entrada%20de%20R%24%2047.680%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9398;Veículo;R$ 96.227,81;R$ 50.704,00;49;R$ 1.567,75;HS;-;R$ 1.374,68;R$ 67,60;R$ 35.467,68;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209398%29%20com%20Cr%C3%A9dito%20de%20R%24%2096.227%2C81%20e%20Entrada%20de%20R%24%2050.704%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9259;Imóvel;R$ 95.617,51;R$ 46.684,00;145;R$ 778,90;HS;-;R$ 1.365,96;R$ 62,12;R$ 12.572,33;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209259%29%20com%20Cr%C3%A9dito%20de%20R%24%2095.617%2C51%20e%20Entrada%20de%20R%24%2046.684%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9462;Veículo;R$ 95.589,47;R$ 46.840,00;48;R$ 1.509,51;HS;-;R$ 1.365,56;R$ 63,76;R$ 40.625,34;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209462%29%20com%20Cr%C3%A9dito%20de%20R%24%2095.589%2C47%20e%20Entrada%20de%20R%24%2046.840%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9404;Veículo;R$ 95.407,00;R$ 48.026,00;49;R$ 1.851,03;HS;-;R$ 1.362,96;R$ 79,82;R$ 27.530,99;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209404%29%20com%20Cr%C3%A9dito%20de%20R%24%2095.407%2C00%20e%20Entrada%20de%20R%24%2048.026%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9139;Veículo;R$ 95.183,35;R$ 46.640,00;76;R$ 1.205,16;HS;-;R$ 1.359,76;R$ 80,60;R$ 23.602,33;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209139%29%20com%20Cr%C3%A9dito%20de%20R%24%2095.183%2C35%20e%20Entrada%20de%20R%24%2046.640%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9239;Imóvel;R$ 93.237,08;R$ 45.690,00;151;R$ 633,79;HS;-;R$ 1.331,96;R$ 52,64;R$ 13.422,56;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209239%29%20com%20Cr%C3%A9dito%20de%20R%24%2093.237%2C08%20e%20Entrada%20de%20R%24%2045.690%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9258;Imóvel;R$ 92.563,48;R$ 44.600,00;155;R$ 709,67;HS;-;R$ 1.322,34;R$ 60,50;R$ 8.881,73;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209258%29%20com%20Cr%C3%A9dito%20de%20R%24%2092.563%2C48%20e%20Entrada%20de%20R%24%2044.600%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9236;Imóvel;R$ 91.104,69;R$ 44.570,00;118;R$ 837,55;HS;-;R$ 1.301,50;R$ 54,36;R$ 22.862,50;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209236%29%20com%20Cr%C3%A9dito%20de%20R%24%2091.104%2C69%20e%20Entrada%20de%20R%24%2044.570%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9110;Veículo;R$ 88.757,26;R$ 43.280,00;102;R$ 968,16;HS;-;R$ 1.267,96;R$ 86,90;R$ 9.396,28;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209110%29%20com%20Cr%C3%A9dito%20de%20R%24%2088.757%2C26%20e%20Entrada%20de%20R%24%2043.280%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9315;Imóvel;R$ 88.477,53;R$ 43.181,00;123;R$ 757,56;HS;-;R$ 1.263,96;R$ 51,25;R$ 20.635,36;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209315%29%20com%20Cr%C3%A9dito%20de%20R%24%2088.477%2C53%20e%20Entrada%20de%20R%24%2043.181%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9011;Imóvel;R$ 88.437,10;R$ 43.150,00;126;R$ 750,71;HS;-;R$ 1.263,39;R$ 52,02;R$ 19.510,04;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209011%29%20com%20Cr%C3%A9dito%20de%20R%24%2088.437%2C10%20e%20Entrada%20de%20R%24%2043.150%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9165;Imóvel;R$ 88.038,25;R$ 42.730,00;167;R$ 662,73;HS;-;R$ 1.257,69;R$ 60,87;R$ 4.120,80;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209165%29%20com%20Cr%C3%A9dito%20de%20R%24%2088.038%2C25%20e%20Entrada%20de%20R%24%2042.730%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9196;Imóvel;R$ 87.826,42;R$ 42.460,00;129;R$ 742,41;HS;-;R$ 1.254,66;R$ 52,67;R$ 16.645,87;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209196%29%20com%20Cr%C3%A9dito%20de%20R%24%2087.826%2C42%20e%20Entrada%20de%20R%24%2042.460%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9286;Imóvel;R$ 86.100,08;R$ 41.522,00;167;R$ 644,27;HS;-;R$ 1.230,00;R$ 59,18;R$ 4.099,10;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209286%29%20com%20Cr%C3%A9dito%20de%20R%24%2086.100%2C08%20e%20Entrada%20de%20R%24%2041.522%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9152;Veículo;R$ 86.089,25;R$ 42.070,00;55;R$ 1.652,01;HS;-;R$ 1.229,85;R$ 79,96;R$ 25.373,78;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209152%29%20com%20Cr%C3%A9dito%20de%20R%24%2086.089%2C25%20e%20Entrada%20de%20R%24%2042.070%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9214;Veículo;R$ 85.242,54;R$ 41.770,00;108;R$ 918,16;HS;-;R$ 1.217,75;R$ 87,26;R$ 4.080,28;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209214%29%20com%20Cr%C3%A9dito%20de%20R%24%2085.242%2C54%20e%20Entrada%20de%20R%24%2041.770%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9170;Imóvel;R$ 85.166,93;R$ 41.730,00;145;R$ 623,45;HS;-;R$ 1.216,67;R$ 49,72;R$ 12.231,38;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209170%29%20com%20Cr%C3%A9dito%20de%20R%24%2085.166%2C93%20e%20Entrada%20de%20R%24%2041.730%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9233;Imóvel;R$ 85.157,58;R$ 41.550,00;138;R$ 733,58;HS;-;R$ 1.216,54;R$ 55,68;R$ 9.628,36;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209233%29%20com%20Cr%C3%A9dito%20de%20R%24%2085.157%2C58%20e%20Entrada%20de%20R%24%2041.550%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9301;Imóvel;R$ 85.022,61;R$ 41.662,00;104;R$ 765,83;HS;-;R$ 1.214,61;R$ 43,81;R$ 28.402,18;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209301%29%20com%20Cr%C3%A9dito%20de%20R%24%2085.022%2C61%20e%20Entrada%20de%20R%24%2041.662%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9178;Imóvel;R$ 84.736,56;R$ 41.520,00;176;R$ 635,97;HS;-;R$ 1.210,52;R$ 61,56;R$ 410,04;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209178%29%20com%20Cr%C3%A9dito%20de%20R%24%2084.736%2C56%20e%20Entrada%20de%20R%24%2041.520%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9105;Imóvel;R$ 84.151,09;R$ 41.240,00;130;R$ 732,66;HS;-;R$ 1.202,16;R$ 52,39;R$ 14.138,42;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209105%29%20com%20Cr%C3%A9dito%20de%20R%24%2084.151%2C09%20e%20Entrada%20de%20R%24%2041.240%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9371;Imóvel;R$ 83.887,16;R$ 40.526,00;151;R$ 651,57;HS;-;R$ 1.198,39;R$ 54,11;R$ 9.699,68;Disponível;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Im%C3%B3vel%20%28ID%3A%209371%29%20com%20Cr%C3%A9dito%20de%20R%24%2083.887%2C16%20e%20Entrada%20de%20R%24%2040.526%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
9408;Veículo;R$ 83.883,54;R$ 41.102,00;67;R$ 1.325,71;HS;-;R$ 1.198,34;R$ 78,16;R$ 12.985,33;Reservada;https://wa.me/5517996482578?text=Ol%C3%A1%20Martins%21%20Vi%20no%20site%20a%20carta%20de%20Ve%C3%ADculo%20%28ID%3A%209408%29%20com%20Cr%C3%A9dito%20de%20R%24%2083.883%2C54%20e%20Entrada%20de%20R%24%2041.102%2C00.%20Ainda%20est%C3%A1%20dispon%C3%ADvel%3F
